TSS_idx	binary_idx	binary_mRNA_count	variable	window_meth_freq_50	window_freq_quantiles_min	window_freq_quantiles_max	window_CpGoe_50	window_CpGoe_quantiles_min	window_CpGoe_quantiles_max	group	genome
121	NA1	NA	80	0.84938443285	0.65038112994	0.9274603143	0.505142	0.270835	0.8061482	0	Pec
122	00	NA	20	0.02865802012	0.023884706814	0.033797135392	0.947908	0.8773362	1.023314	1	Pec
122	00	NA	50	0.02865802012	0.0184521506675	0.0461719844525	0.947908	0.697154	1.129235	1	Pec
122	00	NA	80	0.02865802012	0.012114546596	0.36715546556	0.947908	0.5122668	1.256268	1	Pec
122	01	NA	20	0.85494401715	0.82873099112	0.87258002222	0.5118575	0.4560878	0.5593434	0	Pec
122	01	NA	50	0.85494401715	0.779241866675	0.8967074375	0.5118575	0.36829125	0.662019	0	Pec
122	01	NA	80	0.85494401715	0.66404111802	0.92553471266	0.5118575	0.240156	0.8481211	0	Pec
122	10	NA	20	0.03475622128	0.030837135434	0.3592301222	0.945313	0.7674886	0.9822232	0	Pec
122	10	NA	50	0.03475622128	0.02185178	0.6173711667	0.945313	0.552168	1.1317	0	Pec
122	10	NA	80	0.03475622128	0.015396877142	0.85212649744	0.945313	0.3951152	1.309426	0	Pec
122	11	NA	20	0.8488748182	0.82153060904	0.86755918666	0.509246	0.4554484	0.559383	1	Pec
122	11	NA	50	0.8488748182	0.7697173636	0.8929375	0.509246	0.358102	0.677301	1	Pec
122	11	NA	80	0.8488748182	0.646377444	0.92423266314	0.509246	0.223462	0.8730898	1	Pec
122	NA0	NA	20	0.03105796111	0.02614458049	0.033388898304	0.869412	0.7863632	1.0141452	0	Pec
122	NA0	NA	50	0.03105796111	0.019942133485	0.04152363318	0.869412	0.5761345	1.1928825	0	Pec
122	NA0	NA	80	0.03105796111	0.0069802156217	0.36471280361	0.869412	0.3560792	1.326387	0	Pec
122	NA1	NA	20	0.844068625	0.82772355788	0.86616781304	0.507987	0.4499598	0.5536206	0	Pec
122	NA1	NA	50	0.844068625	0.7680321032	0.9010844355	0.507987	0.377494	0.6394535	0	Pec
122	NA1	NA	80	0.844068625	0.64482298334	0.92420013332	0.507987	0.237758	0.7674466	0	Pec
123	00	NA	20	0.02827389937	0.02453412558	0.03324918636	0.9458405	0.878533	1.01326	1	Pec
123	00	NA	50	0.02827389937	0.0187583106425	0.0459863315275	0.9458405	0.69880825	1.1312525	1	Pec
123	00	NA	80	0.02827389937	0.011939575085	0.37949473085	0.9458405	0.4769445	1.264815	1	Pec
123	01	NA	20	0.85145619485	0.8255644765	0.87259509666	0.5101615	0.456966	0.5651584	0	Pec
123	01	NA	50	0.85145619485	0.77592177405	0.8957261651	0.5101615	0.3695205	0.668625	0	Pec
123	01	NA	80	0.85145619485	0.66915178581	0.92406996224	0.5101615	0.2372348	0.8733987	0	Pec
123	10	NA	20	0.03643037511	0.02667213887	0.26225394358	0.895763	0.7528284	1.0234188	0	Pec
123	10	NA	50	0.03643037511	0.0177406810025	0.49131847975	0.895763	0.5816725	1.1217525	0	Pec
123	10	NA	80	0.03643037511	0.01320942389	0.84108089691	0.895763	0.4473811	1.297679	0	Pec
123	11	NA	20	0.8496996923	0.82267529286	0.86863827312	0.505945	0.4487402	0.565079	1	Pec
123	11	NA	50	0.8496996923	0.765647925	0.89451530555	0.505945	0.3539675	0.67273	1	Pec
123	11	NA	80	0.8496996923	0.65923134544	0.92614272316	0.505945	0.2236934	0.859593	1	Pec
123	NA0	NA	20	0.03373229176	0.028169979836	0.03627156422	0.850819	0.756514	0.9738412	0	Pec
123	NA0	NA	50	0.03373229176	0.022341383435	0.045416553125	0.850819	0.59638525	1.158365	0	Pec
123	NA0	NA	80	0.03373229176	0.0093807135326	0.38516887175	0.850819	0.4231684	1.318346	0	Pec
123	NA1	NA	20	0.84846313635	0.8220701111	0.8706888333	0.511714	0.461571	0.562223	0	Pec
123	NA1	NA	50	0.84846313635	0.7663013373	0.890995802225	0.511714	0.393056	0.66737	0	Pec
123	NA1	NA	80	0.84846313635	0.65553401105	0.92585181585	0.511714	0.2223605	0.814506	0	Pec
124	00	NA	20	0.0283460325	0.02417695556	0.03320264419	0.951661	0.90003	1.01051	1	Pec
124	00	NA	50	0.0283460325	0.01818238375	0.04600090852	0.951661	0.702343	1.11335	1	Pec
124	00	NA	80	0.0283460325	0.01249028056	0.4029353174	0.951661	0.495516	1.24395	1	Pec
124	01	NA	20	0.8491746667	0.8247773846	0.8701037742	0.509099	0.453776	0.558824	0	Pec
124	01	NA	50	0.8491746667	0.774368625	0.8953071667	0.509099	0.361752	0.655777	0	Pec
124	01	NA	80	0.8491746667	0.673093875	0.9250096875	0.509099	0.230016	0.873418	0	Pec
124	10	NA	20	0.10952795511	0.030141198044	0.25348367	0.8119875	0.7449238	1.038076	0	Pec
124	10	NA	50	0.10952795511	0.02147715227	0.549844806475	0.8119875	0.64705275	1.14463	0	Pec
124	10	NA	80	0.10952795511	0.013899447805	0.85330763755	0.8119875	0.4690944	1.236335	0	Pec
124	11	NA	20	0.85066101015	0.8226752659	0.86863776198	0.503939	0.4481162	0.5698894	1	Pec
124	11	NA	50	0.85066101015	0.7607318833	0.893202367625	0.503939	0.3582165	0.668629	1	Pec
124	11	NA	80	0.85066101015	0.65505576365	0.92297352919	0.503939	0.2261229	0.8485576	1	Pec
124	NA0	NA	20	0.02957808421	0.02759248958	0.03660134828	0.819272	0.750516	0.889191	0	Pec
124	NA0	NA	50	0.02957808421	0.02177563	0.04427622647	0.819272	0.669476	1.11373	0	Pec
124	NA0	NA	80	0.02957808421	0.007747195652	0.404320725	0.819272	0.451841	1.35507	0	Pec
124	NA1	NA	20	0.842456545	0.81062370972	0.86315351	0.5203725	0.4787396	0.5745486	0	Pec
124	NA1	NA	50	0.842456545	0.764984792975	0.886823125	0.5203725	0.40129025	0.65106625	0	Pec
124	NA1	NA	80	0.842456545	0.66506966687	0.9245672373	0.5203725	0.2411553	0.7835849	0	Pec
125	00	NA	20	0.02782958095	0.024129724386	0.032984212594	0.944341	0.8829068	1.00899	1	Pec
125	00	NA	50	0.02782958095	0.01840980189	0.04385835185	0.944341	0.746872	1.11246	1	Pec
125	00	NA	80	0.02782958095	0.012269498126	0.361151195820001	0.944341	0.4807754	1.255626	1	Pec
125	01	NA	20	0.8501145714	0.8253263692	0.87233817646	0.502786	0.4548648	0.5640394	0	Pec
125	01	NA	50	0.8501145714	0.7742289545	0.8964010714	0.502786	0.364929	0.669715	0	Pec
125	01	NA	80	0.8501145714	0.66327878494	0.9245467163	0.502786	0.2298802	0.8760506	0	Pec
125	10	NA	20	0.051076364095	0.028941862926	0.31016090052	0.915362	0.8008994	0.9934136	0	Pec
125	10	NA	50	0.051076364095	0.0195194980125	0.526510996125	0.915362	0.593505	1.13712	0	Pec
125	10	NA	80	0.051076364095	0.014349375927	0.88722885298	0.915362	0.3962849	1.223574	0	Pec
125	11	NA	20	0.85073746425	0.82564075	0.867793	0.513749	0.452149	0.574875	1	Pec
125	11	NA	50	0.85073746425	0.769074657925	0.893551992175	0.513749	0.36135625	0.67268825	1	Pec
125	11	NA	80	0.85073746425	0.64477696155	0.92510886155	0.513749	0.231408	0.8542585	1	Pec
125	NA0	NA	20	0.0366292	0.03191638261	0.04039225429	0.802635	0.71107	0.960799	0	Pec
125	NA0	NA	50	0.0366292	0.02075701667	0.05185186667	0.802635	0.610627	1.10405	0	Pec
125	NA0	NA	80	0.0366292	0.01082252727	0.39329415	0.802635	0.317839	1.41885	0	Pec
125	NA1	NA	20	0.8366565714	0.80508431732	0.85872833834	0.521419	0.4727454	0.583198	0	Pec
125	NA1	NA	50	0.8366565714	0.751865	0.8823263333	0.521419	0.383738	0.678866	0	Pec
125	NA1	NA	80	0.8366565714	0.64063267684	0.9168643573	0.521419	0.2265354	0.8095366	0	Pec
126	00	NA	20	0.02802127407	0.0241446725	0.032207138968	0.956956	0.8719264	1.013658	1	Pec
126	00	NA	50	0.02802127407	0.01881468141	0.043987572455	0.956956	0.743615	1.127615	1	Pec
126	00	NA	80	0.02802127407	0.011865153702	0.38326009724	0.956956	0.505061	1.25356	1	Pec
126	01	NA	20	0.8487135333	0.82539504444	0.87180873572	0.500114	0.4457176	0.5559114	0	Pec
126	01	NA	50	0.8487135333	0.7765561719	0.895717619	0.500114	0.364146	0.677084	0	Pec
126	01	NA	80	0.8487135333	0.66126513334	0.92437900746	0.500114	0.2233834	0.8834282	0	Pec
126	10	NA	20	0.05732120331	0.028855632088	0.20281125014	0.9154285	0.7803326	1.018722	0	Pec
126	10	NA	50	0.05732120331	0.02104630074	0.430340824375	0.9154285	0.62467425	1.13045	0	Pec
126	10	NA	80	0.05732120331	0.011400841621	0.88478822076	0.9154285	0.4431579	1.226202	0	Pec
126	11	NA	20	0.852632	0.8290930156	0.86876306664	0.512545	0.4520256	0.5732982	1	Pec
126	11	NA	50	0.852632	0.77619985535	0.8972821924	0.512545	0.3642635	0.665193	1	Pec
126	11	NA	80	0.852632	0.6502151	0.92710082426	0.512545	0.2343916	0.8589982	1	Pec
126	NA0	NA	20	0.03580830882	0.028354146956	0.044057045216	0.810023	0.6958524	0.9154786	0	Pec
126	NA0	NA	50	0.03580830882	0.023867819355	0.059750319735	0.810023	0.6091255	1.03997	0	Pec
126	NA0	NA	80	0.03580830882	0.014692314734	0.3441061596	0.810023	0.4024222	1.404204	0	Pec
126	NA1	NA	20	0.8398072594	0.80682279816	0.85459425552	0.517661	0.4693064	0.591425	0	Pec
126	NA1	NA	50	0.8398072594	0.753147324125	0.8819005743	0.517661	0.3782565	0.67594075	0	Pec
126	NA1	NA	80	0.8398072594	0.62957002999	0.91701497625	0.517661	0.2450387	0.8354869	0	Pec
127	00	NA	20	0.02819016341	0.023484008868	0.03396521341	0.951604	0.8561422	1.022982	1	Pec
127	00	NA	50	0.02819016341	0.01850440513	0.04495513929	0.951604	0.729167	1.12669	1	Pec
127	00	NA	80	0.02819016341	0.012194877246	0.38748474454	0.951604	0.4859486	1.275058	1	Pec
127	01	NA	20	0.8515783077	0.8295618889	0.8712429412	0.504907	0.449888	0.569254	0	Pec
127	01	NA	50	0.8515783077	0.7824756429	0.894057	0.504907	0.358332	0.686793	0	Pec
127	01	NA	80	0.8515783077	0.6600825	0.9245676667	0.504907	0.23293	0.889954	0	Pec
127	10	NA	20	0.055810726245	0.031927110198	0.12461731682	0.917207	0.7458652	1.024386	0	Pec
127	10	NA	50	0.055810726245	0.022592729045	0.39263588915	0.917207	0.65220375	1.1543075	0	Pec
127	10	NA	80	0.055810726245	0.015666969136	0.87667106137	0.917207	0.5366019	1.221621	0	Pec
127	11	NA	20	0.85242777725	0.8297143	0.8719657895	0.5079935	0.457287	0.567156	1	Pec
127	11	NA	50	0.85242777725	0.777030910325	0.89755584625	0.5079935	0.37415275	0.66815425	1	Pec
127	11	NA	80	0.85242777725	0.6537486138	0.92791628915	0.5079935	0.227087	0.850909	1	Pec
127	NA0	NA	20	0.037585260965	0.030968929314	0.04267717277	0.8267145	0.723527	0.935816	0	Pec
127	NA0	NA	50	0.037585260965	0.02211171542	0.1048433227275	0.8267145	0.58995825	1.057115	0	Pec
127	NA0	NA	80	0.037585260965	0.015072480228	0.35046226036	0.8267145	0.3953233	1.40384	0	Pec
127	NA1	NA	20	0.8494518571	0.81582869428	0.85921616664	0.538408	0.489763	0.6062284	0	Pec
127	NA1	NA	50	0.8494518571	0.7680269555	0.88831637335	0.538408	0.352953	0.7049305	0	Pec
127	NA1	NA	80	0.8494518571	0.64034027112	0.91321426526	0.538408	0.2631558	0.9229348	0	Pec
128	00	NA	20	0.028940691805	0.0240349502	0.034266019622	0.9444155	0.8761784	1.02525	1	Pec
128	00	NA	50	0.028940691805	0.0182108569475	0.0466499412325	0.9444155	0.72769175	1.1465625	1	Pec
128	00	NA	80	0.028940691805	0.0125147356	0.394291620300001	0.9444155	0.4996445	1.29351	1	Pec
128	01	NA	20	0.8513977273	0.83037307876	0.87160692326	0.507336	0.4538918	0.5652544	0	Pec
128	01	NA	50	0.8513977273	0.7845836957	0.898599027	0.507336	0.374799	0.676504	0	Pec
128	01	NA	80	0.8513977273	0.66073767	0.92741281268	0.507336	0.2381074	0.870613	0	Pec
128	10	NA	20	0.03976151034	0.03724844062	0.104317238378	0.884402	0.7683604	1.091594	0	Pec
128	10	NA	50	0.03976151034	0.02881303333	0.4159853333	0.884402	0.619541	1.16028	0	Pec
128	10	NA	80	0.03976151034	0.014447188494	0.88422603658	0.884402	0.4827942	1.21122	0	Pec
128	11	NA	20	0.85237672715	0.82584531426	0.87153554388	0.5165395	0.4647102	0.5763192	1	Pec
128	11	NA	50	0.85237672715	0.776805054325	0.895533440675	0.5165395	0.373545	0.68057625	1	Pec
128	11	NA	80	0.85237672715	0.643557395	0.92640106	0.5165395	0.2300856	0.8705214	1	Pec
128	NA0	NA	20	0.03297059021	0.028622843256	0.037983112122	0.8212105	0.750081	0.9118014	0	Pec
128	NA0	NA	50	0.03297059021	0.02080051	0.065052975375	0.8212105	0.5681575	1.041815	0	Pec
128	NA0	NA	80	0.03297059021	0.014939054249	0.33271699159	0.8212105	0.4396549	1.336963	0	Pec
128	NA1	NA	20	0.8506435765	0.83232742882	0.86593721402	0.548167	0.4815036	0.6115984	0	Pec
128	NA1	NA	50	0.8506435765	0.7760769048	0.8859815455	0.548167	0.352172	0.725089	0	Pec
128	NA1	NA	80	0.8506435765	0.64581113332	0.91661142598	0.548167	0.2280568	0.916017	0	Pec
129	00	NA	20	0.02867442273	0.02393777525	0.034110527378	0.962501	0.8794934	1.018046	1	Pec
129	00	NA	50	0.02867442273	0.01832233097	0.04681131398	0.962501	0.727198	1.13987	1	Pec
129	00	NA	80	0.02867442273	0.011252228124	0.37453334454	0.962501	0.4879348	1.276048	1	Pec
129	01	NA	20	0.85065525265	0.83099027048	0.86965893334	0.516066	0.4617388	0.5785292	0	Pec
129	01	NA	50	0.85065525265	0.78186075	0.895319161575	0.516066	0.37473775	0.67907825	0	Pec
129	01	NA	80	0.85065525265	0.65731601789	0.92827200002	0.516066	0.2425361	0.8439031	0	Pec
129	10	NA	20	0.047832773865	0.03896682021	0.169714602	0.928316	0.722838	1.053754	0	Pec
129	10	NA	50	0.047832773865	0.0269835438625	0.450917157	0.928316	0.59753475	1.14321	0	Pec
129	10	NA	80	0.047832773865	0.015100825069	0.88504853	0.928316	0.3642804	1.246787	0	Pec
129	11	NA	20	0.8523390833	0.8273508333	0.8701600588	0.511236	0.461887	0.572255	1	Pec
129	11	NA	50	0.8523390833	0.7738271636	0.8950135385	0.511236	0.374486	0.673518	1	Pec
129	11	NA	80	0.8523390833	0.6449912857	0.9254556923	0.511236	0.237548	0.8758	1	Pec
129	NA0	NA	20	0.03371544667	0.025864006222	0.0460071354	0.858405	0.7374902	0.9209798	0	Pec
129	NA0	NA	50	0.03371544667	0.02255306531	0.06337659286	0.858405	0.584642	1.07094	0	Pec
129	NA0	NA	80	0.03371544667	0.015394472502	0.34056676402	0.858405	0.4501402	1.336068	0	Pec
129	NA1	NA	20	0.85099670835	0.814094175	0.8631368095	0.524267	0.477385	0.595943	0	Pec
129	NA1	NA	50	0.85099670835	0.76368078405	0.8871874271	0.524267	0.380786	0.70418225	0	Pec
129	NA1	NA	80	0.85099670835	0.5919298333	0.91085832075	0.524267	0.240095	0.9529615	0	Pec
130	00	NA	20	0.02854662083	0.02373718333	0.033075024522	0.962786	0.8843762	1.031168	1	Pec
130	00	NA	50	0.02854662083	0.01918917273	0.04697941351	0.962786	0.709427	1.11616	1	Pec
130	00	NA	80	0.02854662083	0.013291645428	0.37928706534	0.962786	0.5212264	1.289012	1	Pec
130	01	NA	20	0.85134109845	0.82972222286	0.87073403204	0.521355	0.476495	0.5784932	0	Pec
130	01	NA	50	0.85134109845	0.7759271875	0.89786805715	0.521355	0.3836585	0.68160925	0	Pec
130	01	NA	80	0.85134109845	0.64860683109	0.92580931217	0.521355	0.2344862	0.8397486	0	Pec
130	10	NA	20	0.04971151818	0.039053609978	0.1884567849	0.907937	0.662924	1.044348	0	Pec
130	10	NA	50	0.04971151818	0.02798904364	0.4469565	0.907937	0.525307	1.11805	0	Pec
130	10	NA	80	0.04971151818	0.022021184844	0.85928708	0.907937	0.295486	1.219252	0	Pec
130	11	NA	20	0.8495569875	0.82509006428	0.86730167062	0.512871	0.4590166	0.5619402	1	Pec
130	11	NA	50	0.8495569875	0.774020625	0.8960008125	0.512871	0.373263	0.6736055	1	Pec
130	11	NA	80	0.8495569875	0.63821442769	0.92342761854	0.512871	0.2134972	0.8806602	1	Pec
130	NA0	NA	20	0.02439160357	0.02329544375	0.03497474167	0.8965505	0.743907	0.985863	0	Pec
130	NA0	NA	50	0.02439160357	0.0222845998275	0.0534027357175	0.8965505	0.60783975	1.044105	0	Pec
130	NA0	NA	80	0.02439160357	0.01651365369	0.3645797395	0.8965505	0.394452	1.24174	0	Pec
130	NA1	NA	20	0.8535629614	0.82066346086	0.87179181276	0.500296	0.4529934	0.5731106	0	Pec
130	NA1	NA	50	0.8535629614	0.744074267875	0.8920923214	0.500296	0.36766125	0.70076225	0	Pec
130	NA1	NA	80	0.8535629614	0.652759025	0.92526451159	0.500296	0.2561272	0.9383123	0	Pec
131	00	NA	20	0.02877657	0.023680318284	0.03317542066	0.948896	0.8777296	1.025274	1	Pec
131	00	NA	50	0.02877657	0.01886236364	0.04497349677	0.948896	0.728884	1.13087	1	Pec
131	00	NA	80	0.02877657	0.012567671764	0.41023826192	0.948896	0.5169262	1.288276	1	Pec
131	01	NA	20	0.85203495835	0.8286301429	0.869175	0.523297	0.470658	0.575593	0	Pec
131	01	NA	50	0.85203495835	0.7751630395	0.896728558325	0.523297	0.38067925	0.67387625	0	Pec
131	01	NA	80	0.85203495835	0.6410091875	0.9255269815	0.523297	0.2308225	0.8476215	0	Pec
131	10	NA	20	0.05754610882	0.038642761532	0.16264477402	0.981554	0.6551382	1.011672	0	Pec
131	10	NA	50	0.05754610882	0.02756124651	0.3887826	0.981554	0.482956	1.0916	0	Pec
131	10	NA	80	0.05754610882	0.019797328606	0.85276017142	0.981554	0.3281176	1.22683	0	Pec
131	11	NA	20	0.8475785	0.81986070348	0.86694261906	0.520948	0.4650336	0.574205	1	Pec
131	11	NA	50	0.8475785	0.7702331667	0.8923716	0.520948	0.364406	0.669176	1	Pec
131	11	NA	80	0.8475785	0.63891411142	0.92090658572	0.520948	0.2149392	0.8550284	1	Pec
131	NA0	NA	20	0.02782974441	0.02327742619	0.03240925417	0.8615905	0.721126	0.945329	0	Pec
131	NA0	NA	50	0.02782974441	0.0206938820525	0.0414332524475	0.8615905	0.6690685	1.05235	0	Pec
131	NA0	NA	80	0.02782974441	0.015395166635	0.4046166278	0.8615905	0.3613245	1.335865	0	Pec
131	NA1	NA	20	0.8447755152	0.80881724166	0.87150892304	0.499561	0.4513666	0.5610048	0	Pec
131	NA1	NA	50	0.8447755152	0.76378375	0.8949981429	0.499561	0.365754	0.683199	0	Pec
131	NA1	NA	80	0.8447755152	0.63828783386	0.92186052732	0.499561	0.2846892	0.9263732	0	Pec
132	00	NA	20	0.02809561	0.023687611958	0.033255480886	0.981555	0.9047734	1.03946	1	Pec
132	00	NA	50	0.02809561	0.01769545774	0.045767782465	0.981555	0.7105385	1.13417	1	Pec
132	00	NA	80	0.02809561	0.011906039182	0.420935024480001	0.981555	0.4876156	1.29249	1	Pec
132	01	NA	20	0.8514102222	0.82780174214	0.8738882235	0.524084	0.4696184	0.5700366	0	Pec
132	01	NA	50	0.8514102222	0.76937004165	0.8966088979	0.524084	0.373846	0.662733	0	Pec
132	01	NA	80	0.8514102222	0.65536924704	0.9271738154	0.524084	0.2358186	0.859776	0	Pec
132	10	NA	20	0.04615410533	0.033272528804	0.17858981378	0.915893	0.7201826	0.9939982	0	Pec
132	10	NA	50	0.04615410533	0.0264298254	0.326984	0.915893	0.422857	1.05351	0	Pec
132	10	NA	80	0.04615410533	0.018293595254	0.8339779841	0.915893	0.3194356	1.271262	0	Pec
132	11	NA	20	0.8437058077	0.81499067272	0.86662238824	0.514125	0.457263	0.5712392	1	Pec
132	11	NA	50	0.8437058077	0.75860448335	0.89134936505	0.514125	0.371367	0.6657565	1	Pec
132	11	NA	80	0.8437058077	0.63425919998	0.92296742466	0.514125	0.2118932	0.8432164	1	Pec
132	NA0	NA	20	0.030471828345	0.02844377273	0.03627775161	0.8815455	0.730054	0.920778	0	Pec
132	NA0	NA	50	0.030471828345	0.0249541148375	0.052641010525	0.8815455	0.629268	1.0781475	0	Pec
132	NA0	NA	80	0.030471828345	0.01255376004	0.3587798423	0.8815455	0.320592	1.269615	0	Pec
132	NA1	NA	20	0.851609	0.82199447148	0.87162398732	0.524238	0.466241	0.5705658	0	Pec
132	NA1	NA	50	0.851609	0.75262	0.8904990952	0.524238	0.411047	0.675107	0	Pec
132	NA1	NA	80	0.851609	0.61622738434	0.92337432366	0.524238	0.2204406	0.8860996	0	Pec
133	00	NA	20	0.02816161442	0.023826016498	0.031348938666	0.9873495	0.8978164	1.046962	1	Pec
133	00	NA	50	0.02816161442	0.018458965635	0.0484778130025	0.9873495	0.70518825	1.14135	1	Pec
133	00	NA	80	0.02816161442	0.011770319271	0.464098300000001	0.9873495	0.5105494	1.293409	1	Pec
133	01	NA	20	0.85265069645	0.82366752	0.8710768182	0.5159025	0.458334	0.570012	0	Pec
133	01	NA	50	0.85265069645	0.772331872	0.89839318855	0.5159025	0.37305875	0.66119025	0	Pec
133	01	NA	80	0.85265069645	0.6480163077	0.9263238913	0.5159025	0.2286975	0.8481435	0	Pec
133	10	NA	20	0.0568399037	0.037089546666	0.1616484878	0.903871	0.6926804	0.941952	0	Pec
133	10	NA	50	0.0568399037	0.02053424521	0.35586237	0.903871	0.450667	1.09543	0	Pec
133	10	NA	80	0.0568399037	0.016107754906	0.8284533	0.903871	0.340513	1.281432	0	Pec
133	11	NA	20	0.84606336665	0.8224282857	0.8665607143	0.498266	0.449686	0.566319	1	Pec
133	11	NA	50	0.84606336665	0.76061632775	0.894311818775	0.498266	0.35785375	0.68202225	1	Pec
133	11	NA	80	0.84606336665	0.62977221875	0.9217947225	0.498266	0.223634	0.844055	1	Pec
133	NA0	NA	20	0.03426674474	0.030449576668	0.03962916652	0.872654	0.758616	0.9956588	0	Pec
133	NA0	NA	50	0.03426674474	0.024002253015	0.074788519445	0.872654	0.5041575	1.090895	0	Pec
133	NA0	NA	80	0.03426674474	0.014808116722	0.37927994932	0.872654	0.3121124	1.291194	0	Pec
133	NA1	NA	20	0.8418352829	0.81369432224	0.8653390967	0.4866735	0.4596094	0.5789984	0	Pec
133	NA1	NA	50	0.8418352829	0.755706079175	0.8953745595	0.4866735	0.37691375	0.67440775	0	Pec
133	NA1	NA	80	0.8418352829	0.587324825	0.92547171304	0.4866735	0.2113614	0.8925553	0	Pec
134	00	NA	20	0.0272774975	0.022965847084	0.032471065716	0.943404	0.872466	1.017902	1	Pec
134	00	NA	50	0.0272774975	0.0179107234	0.04659532143	0.943404	0.719302	1.1174	1	Pec
134	00	NA	80	0.0272774975	0.012915496946	0.49377768148	0.943404	0.5009134	1.299438	1	Pec
134	01	NA	20	0.84983975	0.82241605	0.8690115	0.5054755	0.4465144	0.5665128	0	Pec
134	01	NA	50	0.84983975	0.767491921875	0.89744981265	0.5054755	0.3657625	0.6774325	0	Pec
134	01	NA	80	0.84983975	0.65381123943	0.9254254	0.5054755	0.2381506	0.833902	0	Pec
134	10	NA	20	0.05232702727	0.03373663024	0.09808906544	0.8882	0.6933818	0.9949514	0	Pec
134	10	NA	50	0.05232702727	0.01554154	0.4096261667	0.8882	0.438651	1.12157	0	Pec
134	10	NA	80	0.05232702727	0.0098038156316	0.86191334662	0.8882	0.3155628	1.265916	0	Pec
134	11	NA	20	0.8452406471	0.81991454324	0.86752322	0.507026	0.4472818	0.5547806	1	Pec
134	11	NA	50	0.8452406471	0.76364375	0.8954751818	0.507026	0.352554	0.665559	1	Pec
134	11	NA	80	0.8452406471	0.62203399998	0.92244561538	0.507026	0.2173692	0.856003	1	Pec
134	NA0	NA	20	0.03247163415	0.028048880566	0.042137230102	0.862516	0.77309	1.021756	0	Pec
134	NA0	NA	50	0.03247163415	0.019325546	0.05854892871	0.862516	0.478748	1.113175	0	Pec
134	NA0	NA	80	0.03247163415	0.012865872502	0.39564801	0.862516	0.3337552	1.245682	0	Pec
134	NA1	NA	20	0.8486770435	0.81200950736	0.87248801112	0.47351	0.4380792	0.5533274	0	Pec
134	NA1	NA	50	0.8486770435	0.7445103333	0.8899475625	0.47351	0.347088	0.63613	0	Pec
134	NA1	NA	80	0.8486770435	0.56679790338	0.92959109648	0.47351	0.1752552	0.848692	0	Pec
135	00	NA	20	0.02853971881	0.024386051722	0.033674135542	0.935735	0.8736888	1.02498	1	Pec
135	00	NA	50	0.02853971881	0.0190580339675	0.047666954635	0.935735	0.72841025	1.141985	1	Pec
135	00	NA	80	0.02853971881	0.011847985203	0.523672910930002	0.935735	0.5152715	1.285284	1	Pec
135	01	NA	20	0.8487101111	0.82492370138	0.86922331426	0.506862	0.4564668	0.5589144	0	Pec
135	01	NA	50	0.8487101111	0.77078875	0.8940234615	0.506862	0.357573	0.662622	0	Pec
135	01	NA	80	0.8487101111	0.66651249336	0.92570192176	0.506862	0.2368426	0.855265	0	Pec
135	10	NA	20	0.04542501538	0.03181542124	0.071900946474	0.868184	0.7313168	1.019492	0	Pec
135	10	NA	50	0.04542501538	0.01717908095	0.4334965714	0.868184	0.502629	1.16667	0	Pec
135	10	NA	80	0.04542501538	0.012364295878	0.83506261666	0.868184	0.3692846	1.343382	0	Pec
135	11	NA	20	0.84627666035	0.82297494736	0.86882853	0.511939	0.4512342	0.5579722	1	Pec
135	11	NA	50	0.84627666035	0.762120899975	0.89360547805	0.511939	0.3505985	0.6593065	1	Pec
135	11	NA	80	0.84627666035	0.63414202503	0.92583999996	0.511939	0.2254307	0.8560657	1	Pec
135	NA0	NA	20	0.03496535	0.032494037402	0.04286440562	0.903227	0.7687326	0.9737036	0	Pec
135	NA0	NA	50	0.03496535	0.022439535	0.057953862285	0.903227	0.441045	1.130785	0	Pec
135	NA0	NA	80	0.03496535	0.0090000014284	0.34212795074	0.903227	0.28764	1.286422	0	Pec
135	NA1	NA	20	0.849926	0.81318890286	0.87349742748	0.493956	0.439906	0.5352672	0	Pec
135	NA1	NA	50	0.849926	0.73898265	0.891999	0.493956	0.345554	0.640883	0	Pec
135	NA1	NA	80	0.849926	0.61344994642	0.92172434616	0.493956	0.2318628	0.9089592	0	Pec
136	00	NA	20	0.02834098437	0.024649913024	0.03504327934	0.953334	0.8788832	1.03184	1	Pec
136	00	NA	50	0.02834098437	0.018328238335	0.05262128347	0.953334	0.722709	1.133815	1	Pec
136	00	NA	80	0.02834098437	0.01171825372	0.56976023118	0.953334	0.4963314	1.320152	1	Pec
136	01	NA	20	0.8497362608	0.8266470769	0.8687266071	0.49806	0.444051	0.553991	0	Pec
136	01	NA	50	0.8497362608	0.7684058364	0.894447672475	0.49806	0.357106	0.653559	0	Pec
136	01	NA	80	0.8497362608	0.6451061	0.92426019645	0.49806	0.229751	0.8486305	0	Pec
136	10	NA	20	0.0367838383	0.025301377576	0.04581003119	0.945947	0.7255924	1.028712	0	Pec
136	10	NA	50	0.0367838383	0.01562625714	0.4741263636	0.945947	0.541784	1.17628	0	Pec
136	10	NA	80	0.0367838383	0.0092435823796	0.7371855222	0.945947	0.3775186	1.368742	0	Pec
136	11	NA	20	0.8452557	0.82334262948	0.86461460216	0.498113	0.437928	0.5552272	1	Pec
136	11	NA	50	0.8452557	0.76300266985	0.89572184615	0.498113	0.3438755	0.651242	1	Pec
