#window_size = genomic window size (bp)
#corr = Pearson's correlation (r) between WGBS and Nanopore data
#mean_step = mean distance between first and last CpG in window (bp)
#median_step = mean distance between first and last CpG in window (bp)
#mean_CpGs = mean number of CpGs in windows
#median_CpGs = median number of CpGs in windows
#n = windows count
#cov_nanop = coverage threshold for Nanopore data (q95: 95% interpercentile, min and max threshold applied)
#cov_wgbs = coverage threshold for WBGS data (q95: 95% interpercentile, min and max threshold applied)
#cov_nanop-cov_wgbs = coverage thresholds for Nanopore and WGBS
#
	window_size	corr	mean_step	median_step	mean_CpGs	median_CpGs	n	cov_nanop	cov_wgbs	cov_nanop-cov_wgbs
49	50000.0	0.96096941310674	36423.58961333891	49176.0	829.0	863.0	16733.0	q90	10	q90-10
50	100000.0	0.9306537466217992	56375.247262353914	64907.0	1277.0	1249.0	10867.0	q90	10	q90-10
51	500000.0	0.8781714857124205	94005.1817487007	15705.5	2122.0	240.0	6542.0	q90	10	q90-10
52	1000000.0	0.8738695909260625	98800.3130420816	13977.5	2230.0	196.0	6226.0	q90	10	q90-10
53	5000000.0	0.873381563751642	99539.93122977346	13730.5	2246.0	191.0	6180.0	q90	10	q90-10
54	100000000.0	0.873381563751642	99539.93122977346	13730.5	2246.0	191.0	6180.0	q90	10	q90-10
55	500000000.0	0.873381563751642	99539.93122977346	13730.5	2246.0	191.0	6180.0	q90	10	q90-10
56	1.0	0.895607848496124	1.0	1.0	1.0	1.0	16433011.0	q95	1	q95-1
57	50.0	0.8985416895137814	17.140795946259793	13.0	2.0	2.0	7289663.0	q95	1	q95-1
58	100.0	0.9118603844722712	46.21741141921254	50.0	3.0	3.0	4526179.0	q95	1	q95-1
59	500.0	0.9516669981852824	365.5772461030461	417.0	14.0	12.0	1145061.0	q95	1	q95-1
60	1000.0	0.965095267718682	807.5971968118905	905.0	27.0	24.0	599603.0	q95	1	q95-1
61	5000.0	0.981680379948478	4504.072186886166	4879.0	128.0	121.0	128292.0	q95	1	q95-1
62	10000.0	0.9837184100121542	9050.150333907472	9862.0	248.0	240.0	66186.0	q95	1	q95-1
63	50000.0	0.9550922104945035	36297.16211934519	49520.0	964.0	993.0	17043.0	q95	1	q95-1
64	100000.0	0.9215464342699232	55601.71021505376	59443.0	1472.0	1419.0	11160.0	q95	1	q95-1
65	500000.0	0.865067387348847	91135.69054945056	15369.0	2407.0	303.0	6825.0	q95	1	q95-1
