#chromosome = contig_id
#window_idx = genomic window index
#nanop_meth_frequency = mean methylation frequency from Nanopore data
#wgbs_meth_frequency = mean methylation frequency from WGBS data
#
chromosome	window_idx	nanop_meth_frequency	wgbs_meth_frequency
ctg1836_pilon	0.0	0.029931312942691562	0.026661022858982617
ctg1837_pilon	0.0	0.11230176720430107	0.024913685967741933
ctg1838_pilon	0.0	0.03701774627205463	0.03461090700056915
ctg1839_pilon	0.0	0.03762852079545454	0.028556647244318185
ctg183_pilon	0.0	0.19533679002899484	0.19434433951353092
ctg1840_pilon	0.0	0.5404643639789658	0.5183314630148992
ctg1841_pilon	0.0	0.18239674741661216	0.18707162943100067
ctg1842_pilon	0.0	0.25004498193315267	0.25912684995483287
ctg1843_pilon	0.0	0.033004141901816775	0.0262177169694627
ctg1844_pilon	0.0	0.03308677478827362	0.027538676032573293
ctg1845_pilon	0.0	0.03173493659365559	0.027822733799093655
ctg1846_pilon	0.0	0.044624673664122136	0.028608770706106873
ctg1847_pilon	0.0	0.044211255008787344	0.04442452291388401
ctg1848_pilon	0.0	0.03388578466464442	0.029190899750589822
ctg1849_pilon	0.0	0.03264469178082192	0.02827354501867995
ctg184_pilon	0.0	0.0502323454248366	0.048860670915032677
ctg1850_pilon	0.0	0.03353602590032739	0.02690112200800291
ctg1851_pilon	0.0	0.45432484692832764	0.46703624283276457
ctg1852_pilon	0.0	0.2245985404432133	0.22283334726685133
ctg1853_pilon	0.0	0.19388231593341262	0.14529211199762188
ctg1854_pilon	0.0	0.02795776273764259	0.029829599936628644
ctg1855_pilon	0.0	0.09487154891341842	0.0888285194825802
ctg1856_pilon	0.0	0.03494431780354707	0.03954576894952251
ctg1857_pilon	0.0	0.695374129854369	0.721244192354369
ctg1858_pilon	0.0	0.029898682727946626	0.02539410948851001
ctg1859_pilon	0.0	0.4523627986166008	0.4780860290513834
ctg185_pilon	0.0	0.42572242216058986	0.43722026721233853
ctg1860_pilon	0.0	0.2331527559859155	0.23698660305164318
ctg1861_pilon	0.0	0.034745069948776325	0.026840300717131477
ctg1862_pilon	0.0	0.034384430588235294	0.02781174528627451
ctg1863_pilon	0.0	0.03437224078014184	0.027106272695035464
ctg1864_pilon	0.0	0.042052909368508515	0.028631493020357293
ctg1865_pilon	0.0	0.29235554466292135	0.31185000080524344
ctg1866_pilon	0.0	0.24203708410078192	0.2152195432667246
ctg1867_pilon	0.0	0.09133654182098766	0.08742573096450618
ctg1868_pilon	0.0	0.3698221934649421	0.3864104699795779
ctg1869_pilon	0.0	0.38185820283018873	0.38454552429245287
ctg186_pilon	0.0	0.366999460109671	0.3749431805882353
ctg1870_pilon	0.0	0.04136014353312303	0.023694235078864354
ctg1871_pilon	0.0	0.4869206128787879	0.4740948607575758
ctg1872_pilon	0.0	0.041506269130732375	0.031130252908966462
ctg1873_pilon	0.0	0.25014103178176267	0.24741090771079743
ctg1874_pilon	0.0	0.03690185714285714	0.03313324685876623
ctg1875_pilon	0.0	0.5149924475524476	0.4996131477272728
ctg1876_pilon	0.0	0.08607019111483655	0.07423293193629506
ctg1877_pilon	0.0	0.04780729529042386	0.028182064199372057
ctg1878_pilon	0.0	0.8051124743811169	0.8286720050086355
ctg1879_pilon	0.0	0.13675798630136984	0.13387686842105265
ctg187_pilon	0.0	0.3430239557163157	0.3542617603927141
ctg1880_pilon	0.0	0.04015070351676978	0.029145759719960924
ctg1881_pilon	0.0	0.030005546153846152	0.02795449090909091
ctg1882_pilon	0.0	0.027970974566088116	0.02671384445927904
ctg1883_pilon	0.0	0.2984553199048374	0.29979442125297384
ctg1884_pilon	0.0	0.0332022350032113	0.026947439499036607
ctg1885_pilon	0.0	0.546665605882353	0.5978201019077901
ctg1886_pilon	0.0	0.0736893516399695	0.05451253135011441
ctg1887_pilon	0.0	0.7996748091286308	0.8394748294605808
ctg1888_pilon	0.0	0.5641012607204117	0.5744339533447684
ctg1889_pilon	0.0	0.022213730818619583	0.03012354002140182
ctg188_pilon	0.0	0.14268381338469144	0.14354864965807035
ctg1890_pilon	0.0	0.35645729253875974	0.3578502778003876
ctg1891_pilon	0.0	0.03150696594551282	0.027210724463141024
ctg1892_pilon	0.0	0.03548497663204748	0.030488727670623144
ctg1893_pilon	0.0	0.04212825359669812	0.026096734316037734
ctg1894_pilon	0.0	0.03037593525316456	0.02818880690506329
ctg1895_pilon	0.0	0.10593505747001089	0.11106702442021082
ctg1896_pilon	0.0	0.12732093247721624	0.12481861714995858
ctg1897_pilon	0.0	0.057119780544747076	0.038107593540856036
ctg1898_pilon	0.0	0.029286105263157898	0.027293529194078948
ctg1899_pilon	0.0	0.07384172131147541	0.0643692875409836
ctg189_pilon	0.0	0.19413191808980496	0.196757199858913
ctg18_pilon	0.0	0.3225860478690299	0.333327317841519
ctg18_pilon	1.0	0.4873183325981094	0.5000378917215698
ctg1900_pilon	0.0	0.030317292186201165	0.027029376924355777
ctg1901_pilon	0.0	0.20957852476038338	0.21619878985623006
ctg1902_pilon	0.0	0.04575516684317719	0.03394685226069247
ctg1903_pilon	0.0	0.027914098198757765	0.029192004037267082
ctg1904_pilon	0.0	0.5020748981337481	0.5177838789269051
ctg1905_pilon	0.0	0.04511870919254659	0.025813792981366462
ctg1906_pilon	0.0	0.3979161382488479	0.3939629926267281
ctg1907_pilon	0.0	0.032311855220883534	0.03020172911646586
ctg1908_pilon	0.0	0.03509957468719923	0.029549398286814244
ctg1909_pilon	0.0	0.39847907489669426	0.40710875929752066
ctg190_pilon	0.0	0.17224127139033052	0.17150751501010655
ctg1910_pilon	0.0	0.038099998295454546	0.02637439744318182
ctg1911_pilon	0.0	0.357134994100295	0.321238382300885
ctg1912_pilon	0.0	0.07412061455437449	0.06990427466884709
ctg1913_pilon	0.0	0.18564129071188512	0.18577033102352583
ctg1914_pilon	0.0	0.021774866180048664	0.025322775669099757
ctg1915_pilon	0.0	0.04116269616026711	0.028942312136894823
ctg1916_pilon	0.0	0.03594676163711807	0.027617311780460202
ctg1917_pilon	0.0	0.03740154166666667	0.02875088017992424
ctg1918_pilon	0.0	0.037250813176710924	0.029273062563840654
ctg1919_pilon	0.0	0.0314162173627685	0.027013362142004775
ctg191_pilon	0.0	0.2437726644451767	0.25134386259988467
ctg1920_pilon	0.0	0.0431011861373661	0.027008056773787023
ctg1921_pilon	0.0	0.08903533864844343	0.08946584943052391
ctg1922_pilon	0.0	0.4510900736519608	0.46939065894607845
ctg1923_pilon	0.0	0.03344728293918919	0.026302009375
ctg1924_pilon	0.0	0.07843311022801303	0.062066351478827365
ctg1925_pilon	0.0	0.12320585328816261	0.12623522473096851
ctg1926_pilon	0.0	0.058007070993227994	0.03981675846501129
ctg1927_pilon	0.0	0.03222676569217541	0.025908701719690456
ctg1928_pilon	0.0	0.23349478962765957	0.237233916875
ctg1929_pilon	0.0	0.33730348331977217	0.32504627518307566
ctg192_pilon	0.0	0.4163461834260155	0.4226351886121857
ctg1930_pilon	0.0	0.2060405655147059	0.2178547068382353
ctg1931_pilon	0.0	0.459224527720504	0.43308353402061855
ctg1932_pilon	0.0	0.0365864826871055	0.028188985852119028
ctg1933_pilon	0.0	0.7501086618589744	0.773545058974359
ctg1934_pilon	0.0	0.5467275672588833	0.5488452326142133
ctg1935_pilon	0.0	0.031169318568391214	0.027966709638554216
ctg1936_pilon	0.0	0.03307518362139918	0.03298541082304527
ctg1937_pilon	0.0	0.022219891888691532	0.03022517152161042
ctg1938_pilon	0.0	0.42357837857142855	0.4104248033199195
ctg1939_pilon	0.0	0.04223119204938272	0.027993531397530864
ctg193_pilon	0.0	0.25510255501032236	0.2598367479720502
ctg1940_pilon	0.0	0.09620242185758514	0.09377050272445821
ctg1941_pilon	0.0	0.2485321834117647	0.2576499222352941
ctg1942_pilon	0.0	0.03463063832772166	0.028921728507295175
ctg1943_pilon	0.0	0.6422460139118458	0.6531839682369146
ctg1944_pilon	0.0	0.02967696035335689	0.038599275053003534
ctg1945_pilon	0.0	0.035764213536701624	0.026860426501429932
ctg1946_pilon	0.0	0.6322333065134099	0.6683176417624521
ctg1947_pilon	0.0	0.027772449267326735	0.026374486257425743
ctg1948_pilon	0.0	0.041867965243381725	0.025708843637916312
ctg1949_pilon	0.0	0.11220918458942633	0.1106218418447694
ctg194_pilon	0.0	0.10992825792315894	0.10634515914422316
ctg1950_pilon	0.0	0.027119234326923078	0.030208029807692306
ctg1951_pilon	0.0	0.0238073050486618	0.02761348684914842
ctg1952_pilon	0.0	0.39911555418768924	0.400325390110999
ctg1953_pilon	0.0	0.04874578555240794	0.030696590084985834
ctg1954_pilon	0.0	0.6172040755608974	0.6093820286858974
ctg1955_pilon	0.0	0.06274300020188425	0.0606344298115747
ctg1956_pilon	0.0	0.3842706533477322	0.35678138650107993
ctg1957_pilon	0.0	0.02497695830479452	0.0271798066010274
ctg1958_pilon	0.0	0.026683298582995955	0.028333064878542508
ctg1959_pilon	0.0	0.03522101083866382	0.029870415280739162
ctg195_pilon	0.0	0.18921221754071152	0.1907089108860078
ctg1960_pilon	0.0	0.058360116983791406	0.05409890042283298
ctg1961_pilon	0.0	0.04699245011135857	0.03419121380846325
ctg1962_pilon	0.0	0.03697828083832336	0.027044738922155687
ctg1963_pilon	0.0	0.02920431025641026	0.02473191452991453
ctg1964_pilon	0.0	0.03963194582228117	0.03504749949602122
ctg1965_pilon	0.0	0.03666074347649919	0.030178451296596433
ctg1966_pilon	0.0	0.11460103594731978	0.120647878012939
ctg1967_pilon	0.0	0.05310620846441947	0.038171220524344567
ctg1968_pilon	0.0	0.33044812065344226	0.3143684003500583
ctg1969_pilon	0.0	0.029613052631578946	0.025056998245614037
ctg196_pilon	0.0	0.2870053440185831	0.2903565402660754
ctg1970_pilon	0.0	0.03407799749791493	0.029848110175145954
ctg1971_pilon	0.0	0.32235690588235294	0.32443829133459834
ctg1972_pilon	0.0	0.039567100952885126	0.027804276521969297
ctg1973_pilon	0.0	0.03586263858615611	0.026561536966126658
ctg1974_pilon	0.0	0.6092002550909091	0.5758682776363636
ctg1975_pilon	0.0	0.03520180148698885	0.02612216713754647
ctg1976_pilon	0.0	0.03493764759856631	0.03976281068100358
ctg1977_pilon	0.0	0.03885322801932367	0.034919932753623185
ctg1978_pilon	0.0	0.02868166650215916	0.02724395151141271
ctg1979_pilon	0.0	0.03338639404186795	0.027157946698872785
ctg197_pilon	0.0	0.22735323917668823	0.2287462942414431
ctg1980_pilon	0.0	0.11634595209944752	0.08116371371823204
ctg1981_pilon	0.0	0.029075106380290587	0.030312893493367028
ctg1982_pilon	0.0	0.03579609044558698	0.027694210154241648
ctg1983_pilon	0.0	0.3962622046145494	0.41943852046688385
ctg1984_pilon	0.0	0.028988823016826926	0.03021961610576923
ctg1985_pilon	0.0	0.2849119139407245	0.28807682257958284
ctg1986_pilon	0.0	0.03151369113924051	0.025930060982874162
ctg1987_pilon	0.0	0.19492813504273504	0.21332400982905983
ctg1988_pilon	0.0	0.6357027575088339	0.6664235266784453
ctg1989_pilon	0.0	0.03734942708821234	0.02808236081186573
ctg198_pilon	0.0	0.16355311903129657	0.16685892667660207
ctg1990_pilon	0.0	0.03651977677760968	0.02922197791225416
ctg1991_pilon	0.0	0.5540180250345782	0.6234619168741355
ctg1992_pilon	0.0	0.08598362307692307	0.038994444615384614
ctg1993_pilon	0.0	0.09405757094736843	0.07546703011578948
ctg1994_pilon	0.0	0.0393307188442211	0.02772433879396985
ctg1995_pilon	0.0	0.2501609522569444	0.25544815416666666
ctg1996_pilon	0.0	0.5299677342975206	0.5161810457300275
ctg1997_pilon	0.0	0.02936093539668701	0.027559966172624236
ctg1998_pilon	0.0	0.026227754777070064	0.028552467277070063
ctg1999_pilon	0.0	0.028795936522539096	0.025991521251149955
ctg199_pilon	0.0	0.4483458222922252	0.4615675603485255
ctg19_pilon	0.0	0.18645826678185398	0.19415969108369832
ctg19_pilon	1.0	0.1925058005951397	0.1956488392130931
ctg1_pilon	0.0	0.2534026619435893	0.2577166118578917
ctg1_pilon	1.0	0.2998603508060748	0.31297971210280373
ctg2000_pilon	0.0	0.027786725789473686	0.025695465187969925
ctg2001_pilon	0.0	0.030025532334384857	0.027588746608832804
ctg2002_pilon	0.0	0.36723155141579733	0.3673617767511177
ctg2003_pilon	0.0	0.029967806475225223	0.026453720833333336
ctg2004_pilon	0.0	0.02053362514593624	0.027497242523574317
ctg2005_pilon	0.0	0.04657727893108299	0.03549256357243319
ctg2006_pilon	0.0	0.14505779221732745	0.13756043604992657
ctg2007_pilon	0.0	0.15200969744435286	0.1374166173948887
ctg2008_pilon	0.0	0.03701780675965665	0.02804166577253219
ctg2009_pilon	0.0	0.03596406075757576	0.0237083634040404
ctg200_pilon	0.0	0.11149383546337818	0.11280716949177877
ctg2010_pilon	0.0	0.26613531146304675	0.25024982526395173
ctg2011_pilon	0.0	0.03582914673256453	0.027695099231191653
ctg2012_pilon	0.0	0.3546214221778222	0.35313567152847153
ctg2013_pilon	0.0	0.22715156527196653	0.22685518072803346
ctg2014_pilon	0.0	0.05457897866779089	0.027065255311973017
ctg2015_pilon	0.0	0.7587582668881506	0.7605724892580288
ctg2016_pilon	0.0	0.028461425014889817	0.025006364740917213
ctg2017_pilon	0.0	0.3116262284851812	0.3030703880021954
ctg2018_pilon	0.0	0.19352670743589745	0.18457983234615383
ctg2019_pilon	0.0	0.04615089614791988	0.04249210778890601
ctg201_pilon	0.0	0.15731667755951417	0.15649063396842106
ctg2020_pilon	0.0	0.14731843140638481	0.15120028783433995
ctg2021_pilon	0.0	0.02727414938271605	0.026103705432098764
ctg2022_pilon	0.0	0.07822581797276854	0.06860290798789713
ctg2023_pilon	0.0	0.04643565268456376	0.0335369716442953
ctg2024_pilon	0.0	0.05082038836734694	0.03302963649921507
ctg2025_pilon	0.0	0.028619426666666666	0.026913936280701756
ctg2026_pilon	0.0	0.01510192663250366	0.029104237906295752
ctg2027_pilon	0.0	0.04834954038461539	0.028514916515837103
ctg2028_pilon	0.0	0.03404862049622438	0.024968811650485437
ctg2029_pilon	0.0	0.0511384487394958	0.04078074
ctg202_pilon	0.0	0.3142907370785372	0.3199912153101762
ctg2030_pilon	0.0	0.2094707464876033	0.20825079700413224
ctg2031_pilon	0.0	0.04313523738626965	0.030644856162117453
ctg2032_pilon	0.0	0.02910321709923664	0.029584747633587784
ctg2033_pilon	0.0	0.036734919070208726	0.027493540417457305
ctg2034_pilon	0.0	0.5833284953488372	0.6429577904392765
ctg2035_pilon	0.0	0.03921550307692308	0.03131450369230769
ctg2036_pilon	0.0	0.03292378591463415	0.02610651030487805
ctg2037_pilon	0.0	0.03697521523341523	0.033577465479115484
ctg2038_pilon	0.0	0.031464921527041355	0.02603378833510074
ctg2039_pilon	0.0	0.04705074622770919	0.027049988065843623
ctg203_pilon	0.0	0.3593693458551755	0.3614338353798312
ctg2040_pilon	0.0	0.07523636912114014	0.07595260439429928
ctg2041_pilon	0.0	0.10851668877928483	0.08244425609124538
ctg2042_pilon	0.0	0.03672477321954091	0.031440893761035905
ctg2043_pilon	0.0	0.03565043217960711	0.027608879887745557
ctg2044_pilon	0.0	0.1773450635770235	0.1612711092689295
ctg2045_pilon	0.0	0.036737246353646356	0.027042139560439563
ctg2046_pilon	0.0	0.10732619011220196	0.10860440855539973
ctg2047_pilon	0.0	0.035018837960582694	0.02715164173093402
ctg2048_pilon	0.0	0.15897011913814957	0.1516856592015209
ctg2049_pilon	0.0	0.4597449711494253	0.44807942574712645
ctg204_pilon	0.0	0.11012020162301321	0.1073817703447504
ctg204_pilon	1.0	0.06705706519840164	0.06719234429885698
ctg2050_pilon	0.0	0.04820923207171315	0.024467434760956176
ctg2051_pilon	0.0	0.3559295188770571	0.36939360154888673
ctg2052_pilon	0.0	0.032393352204176336	0.028335781832946633
ctg2053_pilon	0.0	0.06877002772663877	0.0492871920083682
ctg2054_pilon	0.0	0.6331029792147806	0.6516715988452655
ctg2055_pilon	0.0	0.32627733786279683	0.34863153720316625
ctg2056_pilon	0.0	0.10200407947255881	0.1011199722736992
ctg2057_pilon	0.0	0.021960564727272727	0.0267516986838843
ctg2058_pilon	0.0	0.031907787989080984	0.02862033312101911
ctg2059_pilon	0.0	0.03405992852386237	0.025813044173140953
ctg205_pilon	0.0	0.35141253760713864	0.3492228097452154
ctg2060_pilon	0.0	0.5323823738019169	0.5435326888178914
ctg2061_pilon	0.0	0.33831170603152844	0.3494347203564085
ctg2062_pilon	0.0	0.09693236492146598	0.02630760502617801
ctg2063_pilon	0.0	0.26554079310344825	0.2739214086729363
ctg2064_pilon	0.0	0.43646130322291854	0.44694833357206804
ctg2065_pilon	0.0	0.03387651597289448	0.02732351674733785
ctg2066_pilon	0.0	0.03343545220588235	0.026455385661764707
ctg2067_pilon	0.0	0.035042218621821164	0.03696172124692371
ctg2068_pilon	0.0	0.2185848424050633	0.22998286887226696
ctg2069_pilon	0.0	0.03620728807803468	0.03475678916184971
ctg206_pilon	0.0	0.1767127961922141	0.17931346618065694
ctg2070_pilon	0.0	0.4281850203262956	0.4157828981765835
ctg2071_pilon	0.0	0.02973790964467005	0.029961013367174282
ctg2072_pilon	0.0	0.2576439745837958	0.277195728745838
ctg2073_pilon	0.0	0.038654167505900866	0.03329430173092053
ctg2074_pilon	0.0	0.03502015414884516	0.02867392711719418
ctg2075_pilon	0.0	0.025193716105176664	0.02713734782251438
ctg2076_pilon	0.0	0.05685259802469136	0.04755169009876543
ctg2077_pilon	0.0	0.03665777332746479	0.02638483938380282
ctg2078_pilon	0.0	0.03086353631840796	0.024782038507462686
ctg2079_pilon	0.0	0.39788167450058753	0.40470905875440655
ctg207_pilon	0.0	0.3074066009441233	0.3170673605684008
ctg2080_pilon	0.0	0.08867841453287198	0.07647219139273356
ctg2081_pilon	0.0	0.047226907419566644	0.031208189172685488
ctg2082_pilon	0.0	0.030454614386673396	0.04091694220090863
ctg2083_pilon	0.0	0.025407677049180327	0.026716471745419478
ctg2084_pilon	0.0	0.06842127577535624	0.04342228893545683
ctg2085_pilon	0.0	0.03970489546436285	0.027177710475161987
ctg2086_pilon	0.0	0.03963697497337593	0.025042530457933972
ctg2087_pilon	0.0	0.011578684590846046	0.027991727912621358
ctg2088_pilon	0.0	0.13675355417075566	0.12439351844946026
ctg2089_pilon	0.0	0.04106028524416136	0.026447516889596605
ctg208_pilon	0.0	0.030902665556575327	0.03336958294873476
ctg2090_pilon	0.0	0.46998229482758624	0.4978398970219436
ctg2091_pilon	0.0	0.5756890142355009	0.6043817538664323
ctg2092_pilon	0.0	0.11480559155124653	0.10394667314404431
ctg2093_pilon	0.0	0.6830693846153847	0.6569929794117646
ctg2094_pilon	0.0	0.047566903649635034	0.028335522481751828
ctg2095_pilon	0.0	0.24031855485498108	0.2587358263556116
ctg2096_pilon	0.0	0.03135357378854626	0.02617141079295154
ctg2097_pilon	0.0	0.045432347542627885	0.026716572056168505
ctg2098_pilon	0.0	0.18629366494949495	0.1451430008080808
ctg2099_pilon	0.0	0.03198092527040315	0.02704709813176008
ctg209_pilon	0.0	0.19626839531297707	0.19814779507633587
ctg20_pilon	0.0	0.1941755716923077	0.19842940766322445
ctg2100_pilon	0.0	0.022942630950226243	0.02753315773755656
ctg2101_pilon	0.0	0.1976304095191364	0.1869199587831207
ctg2102_pilon	0.0	0.04346179569732938	0.02561837522255193
ctg2103_pilon	0.0	0.03155648991935484	0.025023794556451616
ctg2104_pilon	0.0	0.7091220452830188	0.7387782609433963
ctg2105_pilon	0.0	0.028971898870481926	0.028164238365963858
ctg2106_pilon	0.0	0.1616468601204819	0.15216979855421686
ctg2107_pilon	0.0	0.03610791880832735	0.02746699179468772
ctg2108_pilon	0.0	0.2923738340101523	0.28536008350253805
ctg2109_pilon	0.0	0.03349930147540984	0.035987069672131146
ctg210_pilon	0.0	0.2030580035922729	0.2025073476942047
ctg2110_pilon	0.0	0.09773636703703704	0.09453194141975309
ctg2111_pilon	0.0	0.04206817135325132	0.028793411423550085
ctg2112_pilon	0.0	0.13947125558359622	0.12794200599369085
ctg2113_pilon	0.0	0.07525297078651685	0.05839272175689479
ctg2114_pilon	0.0	0.045169301423027164	0.02830128382923674
ctg2115_pilon	0.0	0.0404895020979021	0.03264547356643357
ctg2116_pilon	0.0	0.044155106388888886	0.028934936616666667
ctg2117_pilon	0.0	0.04632619556171983	0.04687683009708738
ctg2118_pilon	0.0	0.019806133839479392	0.026862139913232105
ctg2119_pilon	0.0	0.1377808863076923	0.1253144576923077
ctg211_pilon	0.0	0.19755939276734977	0.20061545058550023
ctg2120_pilon	0.0	0.02528778889789303	0.02464462585089141
ctg2121_pilon	0.0	0.08272310793854033	0.08084453117797695
ctg2122_pilon	0.0	0.026581296729776247	0.024219945025817556
ctg2123_pilon	0.0	0.04158812685643564	0.029684463861386137
ctg2124_pilon	0.0	0.1647740883838384	0.14479548472222223
ctg2125_pilon	0.0	0.018642708757637474	0.030375978309572303
ctg2126_pilon	0.0	0.04150475732647815	0.04315071953727507
ctg2127_pilon	0.0	0.02577319145802651	0.04051323166421208
ctg2128_pilon	0.0	0.02768488173147469	0.027377640278796772
ctg2129_pilon	0.0	0.03263735480769231	0.027444936634615384
ctg212_pilon	0.0	0.30468238641130874	0.31443727166894664
ctg212_pilon	1.0	0.24375527742916378	0.2482350097360055
ctg2130_pilon	0.0	0.026957665476190475	0.024423077238095236
ctg2131_pilon	0.0	0.1495234582278481	0.17803154784810124
ctg2132_pilon	0.0	0.06346599142857143	0.046665963663865544
ctg2133_pilon	0.0	0.036376297974927675	0.03205336364513018
ctg2134_pilon	0.0	0.04155945180995475	0.031031274728506787
ctg2135_pilon	0.0	0.14064144861313868	0.15059519664233575
ctg2136_pilon	0.0	0.4231580401203611	0.41985503971915744
ctg2137_pilon	0.0	0.03818365757042254	0.037147285968309865
ctg2138_pilon	0.0	0.5311700517857143	0.516221246031746
ctg2139_pilon	0.0	0.02747155189255189	0.0251825442002442
ctg213_pilon	0.0	0.1990849849395973	0.19641689302818793
ctg2140_pilon	0.0	0.21305192988741045	0.21235619170931422
ctg2141_pilon	0.0	0.028420411859838277	0.028321685566037737
ctg2142_pilon	0.0	0.23822835895833333	0.24228583916666666
ctg2143_pilon	0.0	0.10639998323281062	0.103407669119421
ctg2144_pilon	0.0	0.033172909574468085	0.024781431737588653
ctg2145_pilon	0.0	0.7883373	0.8182257017482517
ctg2146_pilon	0.0	0.07159989125102208	0.051748630335241214
ctg2147_pilon	0.0	0.031104118596491228	0.03158948116959064
ctg2148_pilon	0.0	0.03282375030750308	0.029131321156211563
ctg2149_pilon	0.0	0.6788286258766626	0.6867355253929867
ctg214_pilon	0.0	0.18795273629271603	0.19242827474773172
ctg2150_pilon	0.0	0.033042291353649896	0.02643835159461375
ctg2151_pilon	0.0	0.025226798600311042	0.027761467496111972
ctg2152_pilon	0.0	0.041627364699074076	0.028163023842592592
ctg2153_pilon	0.0	0.0678176498630137	0.07122304007305937
ctg2154_pilon	0.0	0.07725832728323699	0.049286604797687865
ctg2155_pilon	0.0	0.03707008799654577	0.025914215699481866
ctg2156_pilon	0.0	0.1525911473754153	0.1516031842524917
ctg2157_pilon	0.0	0.062024422803738315	0.05025165979439253
ctg2158_pilon	0.0	0.03426854331941545	0.027327589248434238
ctg2159_pilon	0.0	0.036976210934744264	0.027619464197530863
ctg215_pilon	0.0	0.3336716261110412	0.3361792438184565
ctg2160_pilon	0.0	0.5061738423236515	0.48653937676348546
ctg2161_pilon	0.0	0.03044491243063263	0.027164981231964484
ctg2162_pilon	0.0	0.10972410846325167	0.10380774555679287
ctg2163_pilon	0.0	0.12654194920792078	0.13815370782178218
ctg2164_pilon	0.0	0.30248122641509434	0.30996244310595067
ctg2165_pilon	0.0	0.03508565372168285	0.02935582427184466
ctg2166_pilon	0.0	0.08217915763779528	0.10130600629921259
ctg2167_pilon	0.0	0.034411431672597866	0.027204968920521943
ctg2168_pilon	0.0	0.04130729710047202	0.028905416183412004
ctg2169_pilon	0.0	0.0331124957841484	0.02796860033726813
ctg216_pilon	0.0	0.27503470785564654	0.27399817972767093
ctg2170_pilon	0.0	0.04415206788655078	0.026333143979871913
ctg2171_pilon	0.0	0.031161182044887784	0.0276020825436409
ctg2172_pilon	0.0	0.03145072117235345	0.02820744453193351
ctg2173_pilon	0.0	0.1676364474074074	0.18247937407407405
ctg2174_pilon	0.0	0.023209445387062568	0.02646310487804878
ctg2175_pilon	0.0	0.038188184126984125	0.030503464519140988
ctg2176_pilon	0.0	0.04203639873532069	0.032406957994579946
ctg2177_pilon	0.0	0.03263472235067437	0.05467952080924856
ctg2178_pilon	0.0	0.027975597014925375	0.027028789651741294
ctg2179_pilon	0.0	0.24695922125162975	0.24345252464146022
ctg217_pilon	0.0	0.2752973237695146	0.27801194524552936
ctg2180_pilon	0.0	0.006126261451355661	0.028768494226475278
ctg2181_pilon	0.0	0.0391341359056806	0.028053003215434084
ctg2182_pilon	0.0	0.47015584709228825	0.45548461011378005
ctg2183_pilon	0.0	0.04531113623481782	0.03544328987854251
ctg2184_pilon	0.0	0.03304322916666667	0.025701584090909092
ctg2185_pilon	0.0	0.041685177753303965	0.02472922654185022
ctg2186_pilon	0.0	0.028456726974789914	0.026756797394957982
ctg2187_pilon	0.0	0.0367113409610984	0.028162577116704807
ctg2188_pilon	0.0	0.25539434236111114	0.22579921024305558
ctg2189_pilon	0.0	0.027413404716981133	0.02739868770440252
ctg218_pilon	0.0	0.25539189983825006	0.2592783642347685
ctg2190_pilon	0.0	0.025961454238921003	0.025907198940269747
ctg2191_pilon	0.0	0.04296424221453287	0.02705276401384083
ctg2192_pilon	0.0	0.185140599556213	0.19918236573964496
ctg2193_pilon	0.0	0.4812593626315789	0.4972232692982456
ctg2194_pilon	0.0	0.1385764395879982	0.12100409095387372
ctg2195_pilon	0.0	0.028845851754385962	0.026550806912280702
ctg2196_pilon	0.0	0.63546796064	0.3883899048
ctg2197_pilon	0.0	0.035569709615384616	0.03204988557692308
ctg2198_pilon	0.0	0.04703911649016641	0.028486440998487142
ctg2199_pilon	0.0	0.025735888903743318	0.027381838803475937
ctg219_pilon	0.0	0.14623837392025046	0.14992267338705223
ctg21_pilon	0.0	0.23676704533670564	0.24329324940562758
ctg21_pilon	1.0	0.41664578933117336	0.4306936801180282
ctg2200_pilon	0.0	0.1820809267822736	0.207049191522158
ctg2201_pilon	0.0	0.18516328378378377	0.20066696131756756
ctg2202_pilon	0.0	0.033155867053701014	0.028418161393323656
ctg2203_pilon	0.0	0.0329689546961326	0.02958376386740332
ctg2204_pilon	0.0	0.057974849811594203	0.07643057571014493
ctg2205_pilon	0.0	0.029215863476733977	0.027565117032484637
ctg2206_pilon	0.0	0.04164042981298129	0.029242502750275026
ctg2207_pilon	0.0	0.13865234663265305	0.12182351581632653
ctg2208_pilon	0.0	0.16216034799999998	0.16015952125
ctg2209_pilon	0.0	0.029977510833333335	0.02919512275
ctg220_pilon	0.0	0.4533534506386956	0.4508823652009554
ctg2210_pilon	0.0	0.08811706514886165	0.11967243817863397
ctg2211_pilon	0.0	0.6672788003731343	0.6885220326492537
ctg2212_pilon	0.0	0.6403122184675835	0.6642887328094303
ctg2213_pilon	0.0	0.12996077931034483	0.1407049006896552
ctg2214_pilon	0.0	0.8512300481099656	0.8734050962199313
ctg2215_pilon	0.0	0.2887096612903226	0.4052532483870968
ctg2216_pilon	0.0	0.0343048462295082	0.028376657387978142
ctg2217_pilon	0.0	0.03543268239564428	0.02927097096188748
ctg2218_pilon	0.0	0.04739529691176471	0.026099062485294117
ctg2219_pilon	0.0	0.27561503624733474	0.2544859257356077
ctg221_pilon	0.0	0.11506896379293938	0.1121949172423637
ctg2220_pilon	0.0	0.03962093346720214	0.05469973199464525
ctg2221_pilon	0.0	0.1737127930112166	0.1880180201553063
